product_id,product_name,category,category_1,category_2,category_3,actual_price,discount_price,discount_percentage,rating,rating_count
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",6700.00,2575,62,4.2,611
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,2800.00,1649,41,3.9,2162
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,1699.00,799,53,4,97
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,970.00,765,21,4.2,6055
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1500.00,999,33,4.2,386
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,YogurtMakers,1295.00,587,55,4.1,557
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Juicers,23999.00,12609,47,4.4,2288
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",850.00,699,18,4.1,1106
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,6000.00,3799,37,4.2,11935
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,1020.00,640,37,4.1,5059
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,1999.00,979,51,3.9,157
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,7445.00,5365,28,3.9,3584
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",3500.00,3199,9,4.2,1899
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandMixers,1395.00,979,30,4.2,15252
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,2199.00,929,58,3.7,4
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Mills&Grinders,4330.00,3710,14,3.7,1662
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,4295.00,2033,53,3.4,422
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,18990.00,9495,50,4.2,79
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,12500.00,7799,38,4,5160
B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,2385.00,949,60,4.1,2311
B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,4890.00,2790,43,3.9,588
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1100.00,645,41,4,3271
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,3899.00,2237.81,43,3.9,11004
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,16899.00,8699,49,4.2,3195
B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Home&Kitchen,"Heating,Cooling&AirQuality",AirConditioners,Split-SystemAirConditioners,75990.00,42990,43,4.3,3231
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,825.00,825,0,4,3246
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,VacuumSealers,300.00,161,46,2.6,24
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,1499.00,697,54,3.8,144
B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SmallApplianceParts&Accessories,747.00,688,8,4.5,2280
B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,HalogenHeaters,3999.00,2199,45,3.5,340
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,11990.00,6850,43,3.9,144
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,3799.00,2699,29,4,727
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,WaffleMakers&Irons,1999.00,899,55,4,832
B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,2999.00,1090,64,3.5,57
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,599.00,295,51,4,1644
B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,1999.00,479,76,3.4,1066
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,4849.00,2949,39,4.2,7968
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,510.00,335,34,3.8,3195
B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",DripCoffeeMachines,499.00,293,41,4.1,1456
B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",StovetopEspressoPots,1299.00,599,54,4.2,590
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,999.00,499,50,4.3,1436
B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1190.00,849,29,4.2,4184
B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",DripCoffeeMachines,400.00,249,38,4.1,693
B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,599.00,185,69,3.9,1306
B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,999.00,778,22,3.3,8
B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",CoffeeMakerAccessories,699.00,279,60,4.3,2326
B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,1499.00,215,86,3.9,1004
B07LDN9Q2P,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1295.00,889,31,4.3,6400
B08T8KWNQ9,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,4999.00,1449,71,3.6,63
B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,2550.00,1190,53,3.8,1181
B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,1950.00,1799,8,3.9,1888
B00K57MR22,"Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,8478.00,6120,28,4.6,6550
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,3299.00,1799,45,3.8,1846
B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,3895.00,2199,44,3.9,1085
B09XHXXCFH,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Rice&PastaCookers,5495.00,3685,33,4.1,290
B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,999.00,649,35,3.6,4
B07P1BR7L8,"Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 liter",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,OvenToasterGrills,8995.00,8599,4,4.4,9734
B078WB1VWJ,"Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1599.00,1110,31,4.3,4022
B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,3500.00,1499,57,4.7,2591
B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,1999.00,759,62,4.3,532
B09XTQFFCG,"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,3199.00,2669,17,3.9,260
B08LVVTGZK,"Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,1300.00,929,29,3.9,1672
B07J2BQZD6,"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,399.00,199,50,3.7,7945
B07HK53XM4,"Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",599.00,279,53,3.5,1367
B08RDWBYCQ,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,999.00,549,45,4,1313
B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,IroningAccessories,199.00,85,57,4.1,212
B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,1299.00,499,62,3.9,65
B07D8VBYB4,"SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,7776.00,5865,25,4.4,2737
B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,2299.00,1260,45,4.3,55
B088WCFPQF,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",CoffeePresses,1500.00,1099,27,4.5,1065
B07JZSG42Y,Borosil Prime Grill Sandwich Maker (Grey),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,2590.00,1928,26,4,2377
B08YRMBK9R,"Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit, 2KW Geyser (Ivory)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,6299.00,3249,48,3.9,2569
B00935MGHS,"Prestige PSMFB 800 Watt Sandwich Toaster with Fixed Plates, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,1795.00,1199,33,4.2,5967
B07B5XJ572,iBELL MPK120L Premium Stainless Steel Multi Purpose Kettle/Cooker with Inner Pot 1.2 Litre (Silver),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,3190.00,1456,54,4.1,1776
B086199CWG,Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,4799.00,3349,30,3.7,4200
B0BBWJFK5C,"Shakti Technology S3 High Pressure Car Washer Machine 1800 Watts and Pressure 120 Bar for Cleaning Car, Bike & Home",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","PressureWashers,Steam&WindowCleaners",8999.00,4899,46,4.1,297
B07GLS2563,"Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel body | Boiler for Water, Silver",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,1899.00,1199,37,4.2,3858
B0B59K1C8F,Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",799.00,179,78,3.6,101
B06Y36JKC3,Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black),Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",CoffeeMakerAccessories,300.00,149,50,4.1,4074
B075S9FVRY,"Sujata Supermix, Mixer Grinder, 900 Watts, 3 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,7200.00,5490,24,4.5,1408
B08SJVD8QD,"CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,389.00,379,3,4.2,3739
B07FJNNZCJ,"V-Guard Zenora RO+UF+MB Water Purifier | Suitable for water with TDS up to 2000 ppm | 8 Stage Purification with World-class RO Membrane and Advanced UF Membrane | Free PAN India Installation & 1-Year Comprehensive Warranty | 7 Litre, Black",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,13049.00,8699,33,4.3,5891
B09MFR93KS,"Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,5999.00,3041.67,49,4,777
B07Y5FDPKV,KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,2400.00,1745,27,4.2,14160
B0756KCV5K,Prestige PIC 15.0+ 1900-Watt Induction Cooktop (Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,5295.00,3180,40,4.2,6919
B0BJ6P3LSK,"Aqua d pure Active Copper 12-L RO+UV Water Filter Purifier for Home, Kitchen Fully Automatic UF+TDS Controller",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,24999.00,4999,80,4.5,287
B09HS1NDRQ,"PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home, Cloth Storage,(Single) Jute Grey",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,799.00,390,51,3.8,287
B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,RotiMakers,2999.00,1999,33,4.4,388
